project_id,project_type,project_cost_musd,debt_ratio,interest_rate,construction_delay_months,cost_overrun_pct,gdp_growth,inflation_rate,sovereign_risk_score,traffic_demand_index,dscr,llcr,plcr,risk_category
37,Airport,1402.1401208312284,0.7487424341938304,4.943893740921795,16,29.422956141108287,-2.255818950253659,8.303859475128279,89.34268808373484,88.20550069516442,0.5693534358874771,1.4069229028034078,1.7762520480642876,High Risk
38,Telecom,1087.120160347034,0.8042128808417746,10.292155166093409,20,15.725350298455771,-0.5566741286194334,3.7105635884021053,10.664081872618269,84.55599920009965,0.6218333923150846,1.2820896305206486,1.6128228247086303,High Risk
39,Transportation,2303.8773115525805,0.7902767395658983,5.545844920626656,7,42.71048045433711,9.870741576486024,10.087781319921161,75.41492281100811,107.93030438412357,0.9387407031853112,1.1250145611694395,1.5110066150268084,High Risk
40,Renewable Energy,4546.765861967711,0.7768122780612454,3.310407477115083,10,35.73767853530221,1.4966376109242931,14.350896905308673,54.36381934642578,66.15008988885982,0.7107100649134613,1.3457299337604627,1.801953193611099,High Risk
41,Port,567.1775679320925,0.8286159443702609,3.989411130511616,19,41.31332137394954,-4.10860214667596,13.576053150650788,81.66865135885557,95.6681323070606,0.3,0.8416864335581742,1.2269916253179853,High Risk
42,Transportation,3615.3262235396082,0.7582762673798153,9.712915907887094,7,9.984119729597769,8.485079662207417,2.1867943815714077,31.64032609761822,70.33838871917834,1.2564349251904297,1.6814482073619155,2.0872111563668474,Medium Risk
43,Port,3452.0508718449823,0.6609673977027928,5.358638338519334,20,1.728735284278382,-2.4060186886254966,1.7433606690413272,48.21014469548265,148.10598276701066,0.8495646887956585,1.1339406178956266,1.345075385358928,High Risk
44,Renewable Energy,523.9832833836203,0.688763643965835,8.88731033017145,5,42.526284240493744,1.052797291959946,14.457430644394217,82.35977197839108,54.862440647068155,0.8175574323880258,1.1548393388706288,1.4776781048843406,High Risk
45,Renewable Energy,4616.73340428371,0.7866899130725802,9.292790124815099,5,19.337710020821497,-0.8300162980850461,3.7986818348104996,83.17813833585728,51.578221392941,0.8950324977766534,1.2830454818555772,1.6251151550546932,High Risk
46,Transportation,2863.937400676257,0.8505224118667176,6.106066179912164,5,8.986120595607433,9.458131797426446,8.705797223197823,37.599047011788734,106.41809653258892,1.2433603361000012,2.11041056654249,2.6433073673162135,Medium Risk
47,Renewable Energy,1850.441329621637,0.6088875203359103,7.274270884900262,1,4.594768263365245,0.6714786836469635,2.0459372832010616,82.21959952267649,56.26292982698469,1.3453091575398461,1.9733301735325126,2.0542889432653024,Medium Risk
48,Telecom,3794.865988301768,0.6368307183884283,6.633903814102295,9,25.825040302854564,5.630754458655327,12.806165804052009,68.23984298751876,131.09906084176902,1.093841512342686,1.4519242474297953,1.8410905382277298,Medium Risk
49,Renewable Energy,1323.9590190880886,0.8722957585449651,11.526140967190805,9,7.506397630597289,3.9757445789810486,2.6501031622123756,40.94295234223561,131.9596024781294,0.9919126025184936,1.3835122311698915,1.7390335524022031,High Risk
50,Port,3482.873693379286,0.7314047169637782,5.879539761164287,8,28.334601222062837,-4.355372425972196,10.012600073390344,96.9705490900532,93.22589097318104,0.6945880980364277,1.1870983924081184,1.5611340913306149,High Risk
51,Port,246.57047748262374,0.5715847268540004,4.649907380024647,22,36.36532712563723,0.7647201774951089,1.792791722510886,3.089432109650614,133.83717855297863,0.6477036072144806,1.0610682684245258,1.2252400293304713,High Risk
52,Port,4205.069786165896,0.7654780555649532,6.290335585880204,2,26.752908575812604,0.8503294390954439,3.1934062702140062,38.26628887745605,124.05092631959734,0.952502741849784,1.4556386169274993,1.775758249373363,High Risk
53,Port,2268.4456927555266,0.8963048622157519,9.02564136841811,1,45.18498913442405,9.847499881067675,8.169975087006552,30.69526453054243,63.541521938043914,0.9272702428720377,1.3981236574025282,1.886032119454483,High Risk
54,Telecom,3201.6299260718115,0.82938142578816,9.276264213253187,3,7.77848121678189,7.178930515878255,1.6395936181468884,93.57604480692672,135.96013654261156,1.2482016775203688,1.7676559091359287,1.952839084786075,Medium Risk
55,Airport,1145.1272080430842,0.7982964546205611,11.316515838240061,7,24.69767366252495,7.849814141822826,3.7385788321065796,9.945323610426849,137.42787370642293,1.0502212330088743,1.150557938077064,1.5225048196999904,Medium Risk
56,Transportation,3401.5148776593173,0.5832186617065077,10.935790363882283,8,8.159522969331611,-0.2971824496823787,2.9064122449283314,62.80244499820772,82.2712960798385,1.1662706351097047,1.8263287217118855,2.0681752819928714,Medium Risk
57,Port,3872.589365671719,0.850455913873603,5.594884683755479,1,43.795096322327325,-0.06418077329990357,1.5680504310390062,71.66280253528029,127.49930810228226,0.6896676997041267,1.0776413766758437,1.5457449053630463,High Risk
58,Renewable Energy,2392.4052750777737,0.7103155374142186,7.096469240708368,15,46.611963817556905,2.7340856265366824,14.593954783029776,18.417582402821264,139.73614296094868,0.6055873932063129,1.286957207248651,1.6711217784138301,High Risk
59,Port,3107.7482741058816,0.8557160088287823,9.725420893650906,5,19.99979408214239,4.465226990926533,7.3023279691778065,14.994751411340069,124.56437525246537,0.9782428600775898,1.917457484565034,2.2651285285450466,High Risk
60,Renewable Energy,2308.813322920873,0.6319311317699517,11.248835525418226,7,15.287412892433732,5.924402321725495,13.025101544196692,4.783133320314814,59.40123618131092,1.2529268089574757,1.462392966610369,1.6882290508035929,Medium Risk
61,Renewable Energy,4475.752277826336,0.5248204210541731,6.034485115712027,2,13.965804771462437,7.31202783679282,6.015118629552622,15.88752004777877,59.464342737516475,1.514882366334987,2.034568435783493,2.3201501550062877,Low Risk
62,Port,2514.4524435458798,0.6903903874638985,6.999972907592963,10,42.98636729953672,8.098033290108313,1.5962875727865664,80.82150362620459,148.23913715181163,0.9226869382439837,1.3386714451740855,1.602674758397144,High Risk
63,Telecom,4216.953109692653,0.6079350419271511,11.095304434082479,19,34.12209623133226,-4.630611337489387,10.739152795827714,94.39561664541723,104.13521331461781,0.5319256556348448,1.1108882124311248,1.3235011440654527,High Risk
64,Renewable Energy,4016.6926884377303,0.7860917159105193,6.226354858425804,4,44.029652732691716,6.941438245779004,1.542558677191118,90.14222411006604,114.44464521885223,0.9018549041359337,0.9803855033790152,1.2653953954908461,High Risk
65,Renewable Energy,2081.998865674365,0.882842621142413,7.324616875725622,11,5.875841474189153,4.162554846895505,8.738951105213683,36.53047957675074,141.225923968826,0.9632756095225606,1.3916278075289574,1.4968089465576333,High Risk
66,Port,1188.9182346945015,0.7763896604606255,11.14053727096271,22,23.8013963932035,2.9812716920120454,2.9475682411015534,72.58755095180979,50.743701052905756,0.6350345263677009,0.9713100744815256,1.343848288075963,High Risk
67,Renewable Energy,2060.1065561708665,0.8547735718836814,10.220188961908633,10,33.80895472325479,4.426995052875004,10.391437625543858,82.70436708341833,92.66916187247038,0.7399467324700207,1.5653524752054446,1.8239234650484486,High Risk
68,Renewable Energy,4139.77601008734,0.6812096054404826,5.190878325088225,4,44.85453803763975,8.229073686537825,13.497854635193661,81.24854885326315,106.63994745927678,1.0371172247792546,1.908977718540012,2.138547157099854,Medium Risk
69,Port,1176.7810523059923,0.8086562948781206,5.9231555887074006,19,19.100960695649434,3.179363414613462,14.380693279568316,6.26849459651293,50.21422761401201,0.7157150006037889,1.1584907860691782,1.3150811788070815,High Risk
70,Port,2645.9599119958593,0.8372173746686814,6.176628547134052,19,15.654503635513894,-2.567179911515492,8.388868918906823,21.48303734974627,112.44144610579443,0.549222191630715,0.8197709518415959,1.1616661740130612,High Risk
71,Transportation,4040.1789024057002,0.784350251033417,11.214646260879537,20,45.64828545929229,1.5516572529301005,8.457852100888735,93.89449307002758,135.09376974496573,0.405716611961563,0.7379978343745408,1.2309397804154796,High Risk
72,Telecom,1799.7135018854751,0.7031109144278258,11.990403633940852,2,2.376663491508124,8.86689300338817,1.5359066555647263,73.9906166137688,55.4907797553287,1.499129240758738,2.0069399967186996,2.276816087733525,Medium Risk
73,Telecom,3228.937703163352,0.7503464438461472,9.96603871939896,8,23.979774492779004,7.217256353608818,11.778266000304637,83.43524047891458,130.4225559106876,1.0663735018343272,1.2861065371592417,1.7235932642450167,Medium Risk
74,Renewable Energy,1265.8762915416319,0.7802027982715521,7.35893672244156,17,22.931328030329155,-1.9543159787760334,14.386917817402214,51.41232464035769,147.75297109889874,0.5918544420618753,1.1956661571256526,1.5536335575460578,High Risk
75,Telecom,590.9332545723917,0.6012337612885708,3.091564362607311,11,7.302820694540607,5.712156261594513,7.135277733488054,39.30560484706279,142.02876550425242,1.2771027196138587,1.7378488734207842,2.0220114647722722,Medium Risk
76,Renewable Energy,3982.2019142096387,0.823831704365994,9.277392509381617,22,19.747505559068905,-1.1565991776615272,12.111689356753613,65.12236529807646,103.70136466155452,0.5039952647134712,1.0752604755704298,1.5699586898769096,High Risk
77,Transportation,539.8946858730988,0.8801298155869093,6.504250480480062,3,36.12998699917417,0.22805495485416927,12.16439086354124,47.28567237956195,136.04619436645976,0.705411963066974,1.2842909747476015,1.4116524855453583,High Risk
78,Port,1393.3379056439437,0.6860957260719744,8.696878232057449,23,18.343422227712697,2.033760459637066,11.999811994906146,37.37621126367882,127.06366288845152,0.7314828654400105,1.5073661050441391,1.8218095120641604,High Risk
79,Port,4282.791638887328,0.780426873243951,8.460245671161859,6,15.483023980488975,1.613044417910376,11.621533529583068,34.787556328705136,131.76656735728142,0.9931342194884707,1.6201388470036187,1.8848326030201745,High Risk
80,Port,1765.0229710394026,0.7948103623161415,7.327488509169486,23,39.09477489531731,-4.560802599797836,4.011354313430338,15.790699428313616,89.80504470044433,0.3,0.8585917176887645,1.1904228380476773,High Risk
81,Telecom,4866.574480095098,0.7648990190085921,11.499486579536907,19,49.4357705513701,6.610138374702482,11.519948182283484,52.94131893077845,97.56208436028723,0.5590474267187812,1.1088964694896544,1.2932692013902587,High Risk
82,Transportation,4899.684957130606,0.7188460433314542,3.208317108198075,10,38.96761869651398,7.695789912526697,3.021535335997222,51.984657072462916,73.912325369217,0.922351467079207,1.0266980515253181,1.4072189644415765,High Risk
83,Telecom,1377.9663012451056,0.8526591818299243,9.409192360253295,1,42.317164407954095,2.964148595189938,10.975042509943854,59.07695497429704,55.15695549588688,0.7930936319462328,1.3290257266764631,1.4662922405000105,High Risk
84,Telecom,252.84220013695773,0.6795706837075578,6.688558814695914,22,46.975037490625645,-2.4057337569734205,1.0495430295028896,11.622365525292,109.72304394211487,0.3385069286769833,0.9609352460355476,1.3253392165912148,High Risk
85,Transportation,3540.0632568166266,0.5244411825946415,9.424114054424502,11,40.088623303801576,-1.2809296177198393,13.863550534350784,91.49229974755625,80.95761808911658,0.8162446958357474,1.2920004890668646,1.5416556273012194,High Risk
86,Transportation,2282.3831881093015,0.8378225502848642,9.076976827856686,8,49.0177144908354,-3.104986838612784,12.583443365110288,74.20561231570579,100.27076765037118,0.41885069964839833,1.251815425903392,1.5980088844002376,High Risk
87,Transportation,548.7265775999026,0.7695925089266202,3.0921420231839587,5,37.36421273785308,-2.4574061850041984,10.561488450206346,13.096410011265036,146.269207749936,0.6830431781447228,0.8859636326707387,1.1154103997686995,High Risk
88,Transportation,3552.237953941312,0.8397034505998586,5.568046456572041,6,33.076127558362096,8.145960906693833,2.3225489069765652,7.934394378785825,56.31483287729261,0.9539141010173355,1.305942087352912,1.5207634417423312,High Risk
89,Port,204.31580010401007,0.5554189769778777,4.701823684534023,5,34.667427462481236,2.2024418636499368,12.54983972183043,64.29206725126832,137.34865797950704,1.063980004306808,1.4369346402787517,1.8957611294745975,Medium Risk
90,Airport,4357.473617936598,0.5123011762038865,4.50287717648243,17,45.004091338749205,-3.3347979822389675,13.252433401516905,34.150271951061725,58.67630359309809,0.5976139709414523,1.0994671613259004,1.5696992188753858,High Risk
91,Airport,736.3300191108534,0.8737498161530006,9.556290157090196,12,34.15040754308992,-1.1788210701696955,10.631829249328781,31.904855364745554,115.35771280797401,0.5093814763110093,0.880084877484323,1.0656402391444135,High Risk
92,Transportation,680.1937997962888,0.5590913223402297,5.155962141838121,8,38.06025854738369,9.242521243451444,14.66241287749482,83.9991061130286,84.3260557960289,1.1775817294894768,1.4294719323259208,1.7453767215564093,Medium Risk
93,Airport,919.5778749444934,0.8238609328281807,7.272638534885708,20,10.800496684853012,2.6389853520891124,2.3003111584020424,34.51431994846882,60.014744569763764,0.7473036608859625,1.176146936295094,1.5535219216954226,High Risk
94,Airport,4803.318474535729,0.8292839768722544,5.222900957571116,18,45.632480646740504,2.7345144448100225,10.921094146976255,63.21820220268533,125.69391310375511,0.43642665000464126,1.1393852664367805,1.4327822030115138,High Risk
95,Transportation,3481.1883332565376,0.7834820802196012,8.22210441091797,3,22.36066210896054,2.8846729570235254,8.347144485112903,53.7074511521499,119.85831797321065,1.019451487401499,1.6702887335806007,1.9670663655507938,Medium Risk
96,Airport,4016.789100545002,0.5525048844371484,9.485163912539711,3,8.05336654564024,-3.325747784478547,3.0384858033507545,26.2967382590111,114.02577115864759,1.2071890165720929,1.5682058077344259,1.9404853818262573,Medium Risk
97,Telecom,2018.2931793771274,0.7669594498243231,5.9796726482835885,12,39.989359571373065,9.55470487990972,10.217797585875573,33.16400712331844,146.48821695105755,0.8797881008592379,1.3051186725435229,1.6597823144551331,High Risk
98,Renewable Energy,1714.74800114953,0.8556346333307463,8.427187634584097,10,17.81965088164871,-3.732713789776783,12.193395151774652,94.31928899047087,52.36775323655768,0.6541874441594632,0.9986601168472997,1.2537603965586128,High Risk
99,Renewable Energy,1210.6958335766913,0.6702126579203533,10.42369296972365,20,9.205957148081062,5.50057631631045,3.3064753759766137,33.137287319993156,93.46628926549678,1.0027450600881496,1.250452963629992,1.603117944169327,Medium Risk
100,Transportation,2429.2077401464244,0.6654067417514395,3.848018566480425,1,12.812557958529752,-4.133527715637681,12.108869947618471,78.4003430978941,106.26629734797118,1.0624618471941325,1.6478572371182674,1.9214776112262522,Medium Risk
101,Port,2781.552230994134,0.6771433238317677,9.396035391371441,5,1.7474490195235115,1.6538765562778872,2.3015887173758767,86.1275490100843,85.77013030873044,1.2549984826613338,1.4987754030846463,1.7632654367236018,Medium Risk
102,Transportation,3177.285476081139,0.5329087562704826,5.908304499918422,11,4.53114914466925,8.495174095092658,9.279601554569153,7.103799577663983,116.94972775155699,1.4566349751356045,2.089206226237525,2.315549407524668,Medium Risk
103,Port,1322.7365947935377,0.8568102276119893,4.103849608724499,22,29.631236769306255,6.526668135775212,12.178581532130353,66.31055002136873,139.92028418600847,0.6026774487682045,1.4664059744166913,1.693048831500617,High Risk
104,Renewable Energy,4745.837700469804,0.8476731455922042,7.910887868529139,7,43.31089140472278,0.020140324498056472,3.0433956780018816,74.92605606945236,119.69833878225042,0.5798221500955097,1.154958366331142,1.4808360789054884,High Risk
105,Transportation,890.3045661253225,0.8991637287161145,5.036360873409586,4,22.426520669941308,3.270216489197491,9.001267326003529,43.40216841869441,106.93749129224844,0.894677559260397,1.5192300893270554,1.6662146309512351,High Risk
106,Telecom,4829.983215093741,0.7340732565993654,10.392256134022418,23,31.302907114986134,-2.5208801657264623,6.948294995056051,56.93250763625428,123.78405945457331,0.41727126727897956,1.0361274303844281,1.180300683867261,High Risk
107,Airport,123.53780641214375,0.8004766545805544,3.386063185779685,23,40.48665506146421,9.341803591369569,9.501855420514598,16.18058554354024,60.96308839187387,0.6149109025458905,1.017177193929189,1.3003804313698002,High Risk
108,Port,2431.572174493386,0.5810687625229218,3.887876066438077,19,17.838445522903466,5.630160156229957,6.9391038057395065,31.84972607406967,112.99944723566972,1.0294515869349423,1.603447524536767,1.9038272000371972,Medium Risk
109,Airport,1700.170798676986,0.7670115272896678,7.688965133872352,22,32.715703517566716,0.6144064146499986,4.512766164909465,70.76669639384411,90.72437675854269,0.484263629974165,1.0467368497844354,1.2417913352838374,High Risk
110,Airport,2273.1608989547412,0.7598931395029562,8.30047605669261,8,17.5216212895477,-0.23098107268582968,4.553352586369247,60.25712332676777,81.87953786527589,0.8979612154209919,1.272783062352435,1.7479136278412444,High Risk
111,Transportation,2874.7896659549056,0.8604834943366451,9.568979980704722,3,32.13576773860346,-1.4204187566707938,13.105802618430118,13.638574362577494,100.7108496574333,0.7155462655771964,0.7122832313281707,0.9377148046985778,High Risk
112,Airport,2206.16633216291,0.8323170891356297,5.3333465542697445,8,10.8803860069624,6.797793238804065,3.190360451343713,98.80486980948973,130.47328962556134,1.1028128479588684,1.3932292439462048,1.6277595195117391,Medium Risk
113,Telecom,2103.491908992895,0.8753865850471052,10.575843673919625,11,48.891982713520996,1.5192137561711663,2.7235995169865914,93.77891233993442,91.25702280402022,0.46127000050281985,0.772853219156369,0.9990681959061104,High Risk
114,Airport,3676.9809062958675,0.847533389080643,11.578281057964048,3,3.808888427827167,-0.04674168433363057,2.3591080118764696,22.41172842546595,120.2449286622006,1.0529754761110763,1.653175992030635,2.0481406259164037,Medium Risk
115,Transportation,3445.087561678,0.8474775579595408,7.491353732353772,16,25.261642476127882,8.578326205603263,2.0381667288620213,87.51205632891894,108.8894956678287,0.8372558034472782,1.0414744031373073,1.5110771300758312,High Risk
116,Telecom,4174.692846077447,0.5254893306754873,9.844782284728211,19,14.31482065260385,-2.7467307864280914,1.2028906475654526,26.716930273701333,141.61554756664344,0.8689605392056315,1.7431433372291398,1.946546533983674,High Risk
117,Renewable Energy,1287.296957135503,0.8383847810783824,7.723635190894135,1,30.04189174080424,-1.0424675890407862,3.245681703507042,56.37391303752117,94.48420642402202,0.8099222738423516,1.6357687815162523,2.01981750120765,High Risk
118,Airport,3067.1661232826145,0.7429913578012473,3.6252032647098957,21,21.415348995545553,0.1714856871977517,3.6981840886469075,78.2051003410355,131.99199972094,0.6279997228592298,1.3384356890980817,1.6650441697587448,High Risk
119,Transportation,2946.7141876946266,0.6521777807063844,5.9350036155835895,12,15.33327938049635,-1.1022277167736605,4.776136843657831,34.40802010193329,134.19767118621505,0.9214225939854422,1.319407366056264,1.5431707688341985,High Risk
120,Renewable Energy,1880.2021638198094,0.522605849755225,3.7873802066431352,14,12.501881914146773,3.7810456183165755,2.736552721926108,55.51473934582213,96.41755369781217,1.1858066996528047,1.2700948336474271,1.596435554059806,Medium Risk
121,Renewable Energy,2455.9848324182703,0.7710695099072187,11.899912073295122,7,9.12493070988074,4.01546667254396,2.318181954884059,45.03536081375823,98.85892152774022,1.1181451831702929,1.7845819297045686,1.9526651443434622,Medium Risk
122,Port,1603.2216093633572,0.631280700215047,5.061233208660395,5,39.14396580943812,-4.178765412745757,8.580674159802179,76.01986165614386,83.34141910848084,0.7519166793081988,1.1023399088159458,1.3773191518801582,High Risk
123,Telecom,752.1297682040768,0.6871105059944139,8.723103774741467,8,11.109996854682302,-2.832064039027636,11.061610198008681,47.867570537896,99.5552713635869,0.9568276042879339,1.6143363372240183,1.8141985605227398,High Risk
124,Airport,1108.3159927805275,0.7726913748220537,5.559105917504436,21,38.676309818795765,-2.022068654309827,9.822620483132003,56.69111978485807,74.92538502644621,0.3598834673606937,0.9801292479625578,1.2465196642719532,High Risk
125,Transportation,572.2925496859453,0.8647098188096571,8.879215938203334,10,24.251930457717236,-3.9450789722746977,8.793889165456765,84.55576979362868,135.8266734122085,0.5744185074449297,0.9864087006111648,1.2932916080155799,High Risk
126,Port,3431.1943971911146,0.8301747662419994,4.893615217834342,22,3.6114010678099104,-3.1285701605103045,7.167892810029954,69.86455376360908,74.99132402613307,0.5998541182645925,0.8558223565732982,1.3053053404110901,High Risk
127,Telecom,3320.6005958903,0.6802388516414399,10.067430593190672,11,8.272133882686795,-1.4052291652156619,9.8757234734811,52.75032753953012,75.76232637703518,0.9748829345752223,1.512320404955269,1.817639517557585,High Risk
128,Port,4755.50153932037,0.6551132629785515,3.9973044255297197,20,44.64523220610993,0.18430911081653534,13.626134790191955,46.129159592440175,139.56586054735715,0.5039636882848453,0.6900241337338285,0.890467781530285,High Risk
